Area;Area Id;Variable Name;Variable Id;Year;Value;Symbol;Md
POL|Poland;173;Population density;4107;1992;122,8;E;
POL|Poland;173;Population density;4107;1997;123,4;E;
POL|Poland;173;Population density;4107;2002;123;E;
POL|Poland;173;Population density;4107;2007;123,1;E;
POL|Poland;173;Population density;4107;2012;123,5;E;
POL|Poland;173;Population density;4107;2016;123,5;E;
PRT|Portugal;174;Population density;4107;1962;96,8;E;
PRT|Portugal;174;Population density;4107;1967;95,25;E;
PRT|Portugal;174;Population density;4107;1972;95,59;E;
PRT|Portugal;174;Population density;4107;1977;102,5;E;
PRT|Portugal;174;Population density;4107;1982;107,2;E;
PRT|Portugal;174;Population density;4107;1987;107,6;E;
PRT|Portugal;174;Population density;4107;1992;107,9;E;
PRT|Portugal;174;Population density;4107;1997;110,3;E;
PRT|Portugal;174;Population density;4107;2002;112,5;E;
PRT|Portugal;174;Population density;4107;2007;114,6;E;
PRT|Portugal;174;Population density;4107;2012;114;E;
PRT|Portugal;174;Population density;4107;2016;112,2;E;
MDA|Republic of Moldova;146;Population density;4107;1992;129,6;E;
MDA|Republic of Moldova;146;Population density;4107;1997;126,6;E;
MDA|Republic of Moldova;146;Population density;4107;2002;123,4;E;
MDA|Republic of Moldova;146;Population density;4107;2007;121,9;E;
MDA|Republic of Moldova;146;Population density;4107;2012;120,4;E;
MDA|Republic of Moldova;146;Population density;4107;2016;120,2;E;
ROU|Romania;183;Population density;4107;1962;79,38;E;
ROU|Romania;183;Population density;4107;1967;83,1;E;
ROU|Romania;183;Population density;4107;1972;88,14;E;
ROU|Romania;183;Population density;4107;1977;92,64;E;
ROU|Romania;183;Population density;4107;1982;95,82;E;
ROU|Romania;183;Population density;4107;1987;97,79;E;
ROU|Romania;183;Population density;4107;1992;98,05;E;
ROU|Romania;183;Population density;4107;1997;94,94;E;
ROU|Romania;183;Population density;4107;2002;91,66;E;
ROU|Romania;183;Population density;4107;2007;88,01;E;
ROU|Romania;183;Population density;4107;2012;83,67;E;
ROU|Romania;183;Population density;4107;2016;81,84;E;
RUS|Russian Federation;185;Population density;4107;1992;8,675;E;
RUS|Russian Federation;185;Population density;4107;1997;8,643;E;
RUS|Russian Federation;185;Population density;4107;2002;8,492;E;
RUS|Russian Federation;185;Population density;4107;2007;8,374;E;
RUS|Russian Federation;185;Population density;4107;2012;8,38;E;
RUS|Russian Federation;185;Population density;4107;2016;8,39;E;
SMR|San Marino;192;Population density;4107;1962;270;E;
SMR|San Marino;192;Population density;4107;1967;303,8;E;
SMR|San Marino;192;Population density;4107;1972;323,3;E;
SMR|San Marino;192;Population density;4107;1977;338,3;E;
SMR|San Marino;192;Population density;4107;1982;365,7;E;
SMR|San Marino;192;Population density;4107;1987;386,8;E;
SMR|San Marino;192;Population density;4107;1992;412,5;E;
SMR|San Marino;192;Population density;4107;1997;441,7;E;
SMR|San Marino;192;Population density;4107;2002;469;E;
SMR|San Marino;192;Population density;4107;2007;497,8;E;
SMR|San Marino;192;Population density;4107;2012;519,5;E;
SMR|San Marino;192;Population density;4107;2016;529,7;E;
SRB|Serbia;272;Population density;4107;2007;103,3;E;
SRB|Serbia;272;Population density;4107;2012;101,7;E;
SRB|Serbia;272;Population density;4107;2016;100,2;E;
SVK|Slovakia;199;Population density;4107;1997;109,7;E;
SVK|Slovakia;199;Population density;4107;2002;109,8;E;
SVK|Slovakia;199;Population density;4107;2007;110;E;
SVK|Slovakia;199;Population density;4107;2012;110,4;E;
SVK|Slovakia;199;Population density;4107;2016;110,7;E;
SVN|Slovenia;198;Population density;4107;1992;98,96;E;
SVN|Slovenia;198;Population density;4107;1997;98,08;E;
SVN|Slovenia;198;Population density;4107;2002;98,08;E;
SVN|Slovenia;198;Population density;4107;2007;99,51;E;
SVN|Slovenia;198;Population density;4107;2012;101,8;E;
SVN|Slovenia;198;Population density;4107;2016;100;E;
ESP|Spain;203;Population density;4107;1962;61,51;E;
ESP|Spain;203;Population density;4107;1967;64,97;E;
ESP|Spain;203;Population density;4107;1972;68,58;E;
ESP|Spain;203;Population density;4107;1977;72,51;E;
ESP|Spain;203;Population density;4107;1982;75,52;E;
ESP|Spain;203;Population density;4107;1987;76,98;E;
ESP|Spain;203;Population density;4107;1992;77,86;E;
ESP|Spain;203;Population density;4107;1997;79,05;E;
ESP|Spain;203;Population density;4107;2002;82,75;E;
ESP|Spain;203;Population density;4107;2007;89,46;E;
ESP|Spain;203;Population density;4107;2012;92,18;E;
ESP|Spain;203;Population density;4107;2016;91,16;E;
SWE|Sweden;210;Population density;4107;1962;16,82;E;
SWE|Sweden;210;Population density;4107;1967;17,48;E;
SWE|Sweden;210;Population density;4107;1972;18,04;E;
SWE|Sweden;210;Population density;4107;1977;18,31;E;
SWE|Sweden;210;Population density;4107;1982;18,48;E;
SWE|Sweden;210;Population density;4107;1987;18,69;E;
SWE|Sweden;210;Population density;4107;1992;19,27;E;
SWE|Sweden;210;Population density;4107;1997;19,67;E;
SWE|Sweden;210;Population density;4107;2002;19,79;E;
SWE|Sweden;210;Population density;4107;2007;20,33;E;
SWE|Sweden;210;Population density;4107;2012;21,33;E;
SWE|Sweden;210;Population density;4107;2016;21,86;E;
CHE|Switzerland;211;Population density;4107;1962;133,3;E;
CHE|Switzerland;211;Population density;4107;1967;145,1;E;
CHE|Switzerland;211;Population density;4107;1972;151,9;E;
CHE|Switzerland;211;Population density;4107;1977;153,6;E;
CHE|Switzerland;211;Population density;4107;1982;153,6;E;
CHE|Switzerland;211;Population density;4107;1987;158,2;E;
CHE|Switzerland;211;Population density;4107;1992;165;E;
CHE|Switzerland;211;Population density;4107;1997;171,7;E;
CHE|Switzerland;211;Population density;4107;2002;175,4;E;
CHE|Switzerland;211;Population density;4107;2007;183,1;E;
CHE|Switzerland;211;Population density;4107;2012;194,3;E;
CHE|Switzerland;211;Population density;4107;2016;201;E;
UKR|Ukraine;230;Population density;4107;1992;85,02;E;
UKR|Ukraine;230;Population density;4107;1997;83;E;
UKR|Ukraine;230;Population density;4107;2002;79,35;E;
UKR|Ukraine;230;Population density;4107;2007;76,63;E;
UKR|Ukraine;230;Population density;4107;2012;75,09;E;
UKR|Ukraine;230;Population density;4107;2016;74,27;E;
GBR|United Kingdom;229;Population density;4107;1962;218,2;E;
GBR|United Kingdom;229;Population density;4107;1967;225,4;E;
GBR|United Kingdom;229;Population density;4107;1972;229,6;E;
GBR|United Kingdom;229;Population density;4107;1977;230,8;E;
GBR|United Kingdom;229;Population density;4107;1982;230,9;E;
GBR|United Kingdom;229;Population density;4107;1987;232,5;E;
GBR|United Kingdom;229;Population density;4107;1992;235,7;E;
GBR|United Kingdom;229;Population density;4107;1997;239,2;E;
GBR|United Kingdom;229;Population density;4107;2002;243,4;E;
GBR|United Kingdom;229;Population density;4107;2007;251;E;
GBR|United Kingdom;229;Population density;4107;2012;261;E;
GBR|United Kingdom;229;Population density;4107;2016;265,7;E;
ALB|Albania;3;Agriculture, value added (% GDP);4113;1982;31,7;E;
ALB|Albania;3;Agriculture, value added (% GDP);4113;1987;33,2;E;
ALB|Albania;3;Agriculture, value added (% GDP);4113;1992;51,64;E;
ALB|Albania;3;Agriculture, value added (% GDP);4113;1997;32,7;E;
ALB|Albania;3;Agriculture, value added (% GDP);4113;2002;24,24;E;
ALB|Albania;3;Agriculture, value added (% GDP);4113;2007;19,87;E;
ALB|Albania;3;Agriculture, value added (% GDP);4113;2012;21,66;E;
ALB|Albania;3;Agriculture, value added (% GDP);4113;2015;22,05;E;
AND|Andorra;6;Agriculture, value added (% GDP);4113;2002;0,3874;E;
AND|Andorra;6;Agriculture, value added (% GDP);4113;2007;0,3757;E;
AND|Andorra;6;Agriculture, value added (% GDP);4113;2012;0,5681;E;
AND|Andorra;6;Agriculture, value added (% GDP);4113;2013;0,5239;E;
AUT|Austria;11;Agriculture, value added (% GDP);4113;1977;4,997;E;
AUT|Austria;11;Agriculture, value added (% GDP);4113;1982;4,117;E;
AUT|Austria;11;Agriculture, value added (% GDP);4113;1987;3,623;E;
AUT|Austria;11;Agriculture, value added (% GDP);4113;1992;2,771;E;
AUT|Austria;11;Agriculture, value added (% GDP);4113;1997;2,148;E;
AUT|Austria;11;Agriculture, value added (% GDP);4113;2002;1,757;E;
AUT|Austria;11;Agriculture, value added (% GDP);4113;2007;1,6;E;
AUT|Austria;11;Agriculture, value added (% GDP);4113;2012;1,536;E;
AUT|Austria;11;Agriculture, value added (% GDP);4113;2015;1,33;E;
BLR|Belarus;57;Agriculture, value added (% GDP);4113;1992;23,57;E;
BLR|Belarus;57;Agriculture, value added (% GDP);4113;1997;15,38;E;
BLR|Belarus;57;Agriculture, value added (% GDP);4113;2002;11,78;E;
BLR|Belarus;57;Agriculture, value added (% GDP);4113;2007;9,675;E;
BLR|Belarus;57;Agriculture, value added (% GDP);4113;2012;9,805;E;
BLR|Belarus;57;Agriculture, value added (% GDP);4113;2015;7,796;E;
BEL|Belgium;255;Agriculture, value added (% GDP);4113;1997;1,484;E;
BEL|Belgium;255;Agriculture, value added (% GDP);4113;2002;1,145;E;
BEL|Belgium;255;Agriculture, value added (% GDP);4113;2007;0,9907;E;
BEL|Belgium;255;Agriculture, value added (% GDP);4113;2012;0,877;E;
BEL|Belgium;255;Agriculture, value added (% GDP);4113;2015;0,6162;E;
BIH|Bosnia and Herzegovina;80;Agriculture, value added (% GDP);4113;1997;21,34;E;
BIH|Bosnia and Herzegovina;80;Agriculture, value added (% GDP);4113;2002;10,09;E;
BIH|Bosnia and Herzegovina;80;Agriculture, value added (% GDP);4113;2007;9,717;E;
BIH|Bosnia and Herzegovina;80;Agriculture, value added (% GDP);4113;2012;7,505;E;
BIH|Bosnia and Herzegovina;80;Agriculture, value added (% GDP);4113;2015;7,104;E;
BGR|Bulgaria;27;Agriculture, value added (% GDP);4113;1982;17,17;E;
BGR|Bulgaria;27;Agriculture, value added (% GDP);4113;1987;11,42;E;
BGR|Bulgaria;27;Agriculture, value added (% GDP);4113;1992;12,94;E;
BGR|Bulgaria;27;Agriculture, value added (% GDP);4113;1997;22,59;E;
BGR|Bulgaria;27;Agriculture, value added (% GDP);4113;2002;10,91;E;
BGR|Bulgaria;27;Agriculture, value added (% GDP);4113;2007;5,429;E;
BGR|Bulgaria;27;Agriculture, value added (% GDP);4113;2012;5,317;E;
BGR|Bulgaria;27;Agriculture, value added (% GDP);4113;2015;5,138;E;
HRV|Croatia;98;Agriculture, value added (% GDP);4113;1997;6,517;E;
HRV|Croatia;98;Agriculture, value added (% GDP);4113;2002;6,314;E;
HRV|Croatia;98;Agriculture, value added (% GDP);4113;2007;4,832;E;
HRV|Croatia;98;Agriculture, value added (% GDP);4113;2012;4,473;E;
HRV|Croatia;98;Agriculture, value added (% GDP);4113;2015;4,291;E;
CYP|Cyprus;50;Agriculture, value added (% GDP);4113;1977;13,21;E;
CYP|Cyprus;50;Agriculture, value added (% GDP);4113;1982;9,269;E;
CYP|Cyprus;50;Agriculture, value added (% GDP);4113;1987;7,432;E;
CYP|Cyprus;50;Agriculture, value added (% GDP);4113;1992;5,724;E;
CYP|Cyprus;50;Agriculture, value added (% GDP);4113;1997;3,871;E;
CYP|Cyprus;50;Agriculture, value added (% GDP);4113;2002;3,572;E;
CYP|Cyprus;50;Agriculture, value added (% GDP);4113;2007;2,088;E;
CYP|Cyprus;50;Agriculture, value added (% GDP);4113;2012;2,387;E;
CYP|Cyprus;50;Agriculture, value added (% GDP);4113;2014;2,352;E;
CZE|Czechia;167;Agriculture, value added (% GDP);4113;1997;3,642;E;
CZE|Czechia;167;Agriculture, value added (% GDP);4113;2002;2,804;E;
CZE|Czechia;167;Agriculture, value added (% GDP);4113;2007;2,17;E;
CZE|Czechia;167;Agriculture, value added (% GDP);4113;2012;2,622;E;
CZE|Czechia;167;Agriculture, value added (% GDP);4113;2015;2,384;E;
DNK|Denmark;54;Agriculture, value added (% GDP);4113;1992;3,201;E;
DNK|Denmark;54;Agriculture, value added (% GDP);4113;1997;3,071;E;
DNK|Denmark;54;Agriculture, value added (% GDP);4113;2002;2,073;E;
DNK|Denmark;54;Agriculture, value added (% GDP);4113;2007;1,384;E;
DNK|Denmark;54;Agriculture, value added (% GDP);4113;2012;1,931;E;
DNK|Denmark;54;Agriculture, value added (% GDP);4113;2015;1,092;E;
EST|Estonia;63;Agriculture, value added (% GDP);4113;1997;5,159;E;
EST|Estonia;63;Agriculture, value added (% GDP);4113;2002;4,234;E;
EST|Estonia;63;Agriculture, value added (% GDP);4113;2007;3,455;E;
EST|Estonia;63;Agriculture, value added (% GDP);4113;2012;3,983;E;
EST|Estonia;63;Agriculture, value added (% GDP);4113;2015;3,505;E;
FIN|Finland;67;Agriculture, value added (% GDP);4113;1977;9,652;E;
FIN|Finland;67;Agriculture, value added (% GDP);4113;1982;8,731;E;
FIN|Finland;67;Agriculture, value added (% GDP);4113;1987;6,036;E;
FIN|Finland;67;Agriculture, value added (% GDP);4113;1992;4,902;E;
FIN|Finland;67;Agriculture, value added (% GDP);4113;1997;3,948;E;
FIN|Finland;67;Agriculture, value added (% GDP);4113;2002;3,052;E;
FIN|Finland;67;Agriculture, value added (% GDP);4113;2007;2,683;E;
FIN|Finland;67;Agriculture, value added (% GDP);4113;2012;2,733;E;
FIN|Finland;67;Agriculture, value added (% GDP);4113;2015;2,726;E;
FRA|France;68;Agriculture, value added (% GDP);4113;1967;8,669;E;
FRA|France;68;Agriculture, value added (% GDP);4113;1972;7,682;E;
FRA|France;68;Agriculture, value added (% GDP);4113;1977;4,83;E;
FRA|France;68;Agriculture, value added (% GDP);4113;1982;4,554;E;
FRA|France;68;Agriculture, value added (% GDP);4113;1987;3,472;E;
FRA|France;68;Agriculture, value added (% GDP);4113;1992;2,88;E;
FRA|France;68;Agriculture, value added (% GDP);4113;1997;2,63;E;
FRA|France;68;Agriculture, value added (% GDP);4113;2002;2,234;E;
FRA|France;68;Agriculture, value added (% GDP);4113;2007;1,8;E;
FRA|France;68;Agriculture, value added (% GDP);4113;2012;1,819;E;
FRA|France;68;Agriculture, value added (% GDP);4113;2015;1,736;E;
DEU|Germany;79;Agriculture, value added (% GDP);4113;1992;1,062;E;
DEU|Germany;79;Agriculture, value added (% GDP);4113;1997;1,083;E;
DEU|Germany;79;Agriculture, value added (% GDP);4113;2002;0,9462;E;
DEU|Germany;79;Agriculture, value added (% GDP);4113;2007;0,8255;E;
DEU|Germany;79;Agriculture, value added (% GDP);4113;2012;0,7718;E;
DEU|Germany;79;Agriculture, value added (% GDP);4113;2015;0,5495;E;
GRC|Greece;84;Agriculture, value added (% GDP);4113;1997;6,922;E;
GRC|Greece;84;Agriculture, value added (% GDP);4113;2002;5,591;E;
GRC|Greece;84;Agriculture, value added (% GDP);4113;2007;3,443;E;
GRC|Greece;84;Agriculture, value added (% GDP);4113;2012;3,664;E;
GRC|Greece;84;Agriculture, value added (% GDP);4113;2015;4,034;E;
HUN|Hungary;97;Agriculture, value added (% GDP);4113;1997;7,27;E;
HUN|Hungary;97;Agriculture, value added (% GDP);4113;2002;4,832;E;
HUN|Hungary;97;Agriculture, value added (% GDP);4113;2007;3,985;E;
HUN|Hungary;97;Agriculture, value added (% GDP);4113;2012;4,609;E;
HUN|Hungary;97;Agriculture, value added (% GDP);4113;2014;4,464;E;
ISL|Iceland;99;Agriculture, value added (% GDP);4113;1997;9,743;E;
ISL|Iceland;99;Agriculture, value added (% GDP);4113;2002;8,864;E;
ISL|Iceland;99;Agriculture, value added (% GDP);4113;2007;5,167;E;
ISL|Iceland;99;Agriculture, value added (% GDP);4113;2012;7,756;E;
ISL|Iceland;99;Agriculture, value added (% GDP);4113;2013;6,908;E;
IRL|Ireland;104;Agriculture, value added (% GDP);4113;1997;4,407;E;
IRL|Ireland;104;Agriculture, value added (% GDP);4113;2002;1,967;E;
IRL|Ireland;104;Agriculture, value added (% GDP);4113;2007;1,181;E;
IRL|Ireland;104;Agriculture, value added (% GDP);4113;2012;1,242;E;
IRL|Ireland;104;Agriculture, value added (% GDP);4113;2014;1,564;E;
ITA|Italy;106;Agriculture, value added (% GDP);4113;1992;3,424;E;
ITA|Italy;106;Agriculture, value added (% GDP);4113;1997;3,149;E;
ITA|Italy;106;Agriculture, value added (% GDP);4113;2002;2,62;E;
ITA|Italy;106;Agriculture, value added (% GDP);4113;2007;2,105;E;
ITA|Italy;106;Agriculture, value added (% GDP);4113;2012;2,189;E;
ITA|Italy;106;Agriculture, value added (% GDP);4113;2015;2,253;E;
LVA|Latvia;119;Agriculture, value added (% GDP);4113;1997;5,733;E;
LVA|Latvia;119;Agriculture, value added (% GDP);4113;2002;5,126;E;
LVA|Latvia;119;Agriculture, value added (% GDP);4113;2007;3,743;E;
LVA|Latvia;119;Agriculture, value added (% GDP);4113;2012;3,682;E;
LVA|Latvia;119;Agriculture, value added (% GDP);4113;2014;3,266;E;
LTU|Lithuania;126;Agriculture, value added (% GDP);4113;1997;10,75;E;
LTU|Lithuania;126;Agriculture, value added (% GDP);4113;2002;5,361;E;
LTU|Lithuania;126;Agriculture, value added (% GDP);4113;2007;3,867;E;
LTU|Lithuania;126;Agriculture, value added (% GDP);4113;2012;4,444;E;
LTU|Lithuania;126;Agriculture, value added (% GDP);4113;2014;3,442;E;
LUX|Luxembourg;256;Agriculture, value added (% GDP);4113;1997;0,8346;E;
LUX|Luxembourg;256;Agriculture, value added (% GDP);4113;2002;0,809;E;
LUX|Luxembourg;256;Agriculture, value added (% GDP);4113;2007;0,461;E;
LUX|Luxembourg;256;Agriculture, value added (% GDP);4113;2012;0,4037;E;
LUX|Luxembourg;256;Agriculture, value added (% GDP);4113;2015;0,1815;E;
MLT|Malta;134;Agriculture, value added (% GDP);4113;1972;7,617;E;
MLT|Malta;134;Agriculture, value added (% GDP);4113;1977;5,788;E;
MLT|Malta;134;Agriculture, value added (% GDP);4113;1982;3,877;E;
MLT|Malta;134;Agriculture, value added (% GDP);4113;1987;4,312;E;
MLT|Malta;134;Agriculture, value added (% GDP);4113;1992;3,05;E;
MLT|Malta;134;Agriculture, value added (% GDP);4113;1997;2,825;E;
MLT|Malta;134;Agriculture, value added (% GDP);4113;2002;2,779;E;
MLT|Malta;134;Agriculture, value added (% GDP);4113;2007;2,387;E;
MLT|Malta;134;Agriculture, value added (% GDP);4113;2010;1,919;E;
MNE|Montenegro;273;Agriculture, value added (% GDP);4113;2007;9,108;E;
MNE|Montenegro;273;Agriculture, value added (% GDP);4113;2012;8,886;E;
MNE|Montenegro;273;Agriculture, value added (% GDP);4113;2015;10,2;E;
NLD|Netherlands;150;Agriculture, value added (% GDP);4113;1972;5,11;E;
NLD|Netherlands;150;Agriculture, value added (% GDP);4113;1977;3,948;E;
NLD|Netherlands;150;Agriculture, value added (% GDP);4113;1982;4,237;E;
NLD|Netherlands;150;Agriculture, value added (% GDP);4113;1987;4,128;E;
NLD|Netherlands;150;Agriculture, value added (% GDP);4113;1992;3,903;E;
NLD|Netherlands;150;Agriculture, value added (% GDP);4113;1997;3,249;E;
